id,year,month,day,wekkday,hour,minute,lat,lon
432466,2004,11,17,4,15,8,25.9032,-97.50171111
432467,2004,11,23,3,15,25,29.65119444,-97.5994
432468,2004,11,28,1,17,52,32.79979722,-97.255775
432469,2004,11,28,1,2,29,30.34693333,-97.67722222
432470,2004,12,10,6,17,52,29.04252222,-95.442275
432471,2004,12,12,1,21,45,32.89945278,-96.89813333
432472,2004,12,20,2,12,25,32.79506667,-97.28554722
432473,2004,12,27,2,7,52,29.72067222,-95.39375556
432474,2004,12,28,3,0,55,30.40762222,-97.67810278
432475,2004,1,2,6,11,15,29.70328056,-98.65483056
432476,2004,2,22,1,11,13,32.47466944,-99.72317222
432477,2004,4,30,6,0,41,31.52613056,-97.14878889
432478,2004,7,23,6,8,15,29.81078056,-95.72410278
432479,2004,8,24,3,4,45,30.046975,-94.14834722
432480,2004,8,28,7,15,47,32.48236389,-97.014675
432481,2004,8,31,3,12,54,33.42091111,-94.12475278
432482,2004,10,8,6,17,49,32.40675,-99.80448333
432483,2004,10,18,2,15,5,28.053075,-97.04155278
432484,2004,11,5,6,17,15,31.93450833,-98.51063889
432485,2004,8,19,5,14,10,33.03733611,-97.43950833
432486,2004,3,6,7,12,12,26.191625,-98.17875278
432487,2004,3,28,1,12,47,32.51401944,-96.82175
432488,2004,4,8,5,6,23,33.36441111,-96.76720556
432489,2004,5,5,4,14,18,29.50369722,-95.45387778
432490,2004,5,18,3,7,10,29.93423889,-95.24781944
432491,2004,5,21,6,21,42,29.97173889,-97.87516667
432492,2004,5,23,1,0,12,29.47313611,-98.53467778
432493,2004,8,8,1,20,23,29.61763889,-95.18976389
432494,2004,11,3,4,17,0,29.99831389,-95.16968611
432495,2004,11,14,1,9,17,32.70187222,-97.35344167
432496,2004,12,31,6,17,18,29.69378611,-97.64570278
432497,2004,1,21,4,1,59,29.48435833,-98.59565556
432498,2004,3,31,4,23,37,29.61698056,-98.76003611
432499,2004,6,30,4,7,51,33.2041,-96.611825
432500,2004,9,26,1,15,45,26.15684444,-97.90206667
432501,2004,6,28,2,15,30,29.51378611,-95.47323056
432502,2004,10,23,7,21,45,29.81953889,-95.02682778
432503,2004,11,6,7,6,35,31.76496944,-106.4088583
432504,2004,5,23,1,4,50,32.92456111,-96.76143889
432505,2004,1,1,5,8,56,41.73761389,-111.8373806
432506,2004,1,12,2,15,26,40.38825278,-112.3862056
432507,2004,1,12,2,18,30,38.62810833,-112.1987778
432508,2004,1,10,7,21,6,41.22591389,-112.0116417
432509,2004,1,15,5,4,43,40.72515556,-111.9492722
432510,2004,1,25,1,14,36,41.29538611,-112.0044889
432511,2004,1,27,3,16,19,40.76108889,-111.9139639
432512,2004,2,25,4,19,15,40.66569722,-111.8586278
432513,2004,1,30,6,15,0,41.71671389,-112.2194611
432514,2004,2,3,3,13,50,40.52159167,-111.4107778
432515,2004,2,7,7,5,30,40.39822778,-109.9024083
432516,2004,2,7,7,9,34,40.31467222,-111.6544028
432517,2004,2,12,5,23,13,41.48525556,-112.0168083
432518,2004,2,15,1,19,23,41.24505,-112.0360639
432519,2004,2,20,6,20,20,41.28148056,-112.0666361
432520,2004,2,26,5,12,24,39.42524722,-112.6231139
432521,2004,2,28,7,20,8,37.21693333,-113.3885444
432522,2004,2,10,3,7,50,37.68459722,-113.1628056
432523,2004,2,2,2,6,4,40.38186944,-111.9674028
432524,2004,2,28,7,14,55,40.68180556,-111.9513306
432525,2004,3,5,6,7,0,39.01385833,-112.3077833
432526,2004,3,5,6,18,5,40.432075,-111.7719
432527,2004,3,1,2,18,45,39.55817778,-111.4552944
432528,2004,3,8,2,11,35,40.64826389,-111.9021833
432529,2004,1,30,6,22,45,40.40918056,-109.7035444
432530,2004,2,6,6,9,40,37.27025,-113.3198861
432531,2004,2,23,2,12,50,40.73358611,-111.8881639
432532,2004,3,16,3,1,30,40.302025,-111.6559778
432533,2004,3,16,3,3,15,40.241475,-111.6585833
432534,2004,3,16,3,16,8,40.62572222,-111.8658472
432535,2004,3,20,7,6,43,37.19301944,-113.4031944
432536,2004,3,21,1,1,39,40.38101667,-111.7875333
432537,2004,3,21,1,11,11,39.39291667,-111.0968056
432538,2004,3,21,1,12,1,40.21721667,-111.6667556
432539,2004,3,12,6,2,10,40.67788056,-111.9521278
432540,2004,3,23,3,10,45,40.75125278,-111.9486222
432541,2004,3,24,4,7,40,40.27456389,-111.7182639
432542,2004,3,25,5,11,10,40.70038333,-111.9021806
432543,2004,3,23,3,7,20,38.91669444,-110.5018306
432544,2004,3,27,7,23,40,39.91692222,-111.0640083
432545,2004,3,28,1,18,0,37.10241944,-113.1338111
432546,2004,3,28,1,18,0,37.10023611,-113.1186444
432547,2004,3,29,2,11,0,38.84160833,-109.2847167
432548,2004,3,29,2,14,4,37.79917222,-112.9521333
432549,2004,3,30,3,16,25,40.66488333,-111.8646694
432550,2004,3,26,6,16,50,40.59262222,-111.8773611
432551,2004,4,3,7,19,5,41.09075833,-111.7364333
432552,2004,4,4,1,5,14,41.10031389,-111.2141111
432553,2004,4,5,2,15,9,40.75085,-113.0446583
432554,2004,4,1,5,14,38,40.647275,-112.2885333
432555,2004,4,12,2,6,58,41.62798333,-111.1791472
432556,2004,3,12,6,9,11,37.11343056,-112.5562083
432557,2004,4,22,5,1,15,40.98521389,-111.4242806
432558,2004,3,29,2,14,8,37.19388611,-113.1459722
432559,2004,4,11,1,17,10,39.547025,-110.6306556
432560,2004,4,23,6,18,53,40.5235,-112.0532056
432561,2004,4,22,5,7,40,40.32236389,-109.6944583
432562,2004,4,26,2,10,27,40.485825,-111.8711917
432563,2004,4,29,5,20,50,40.77859722,-111.8849361
432564,2004,4,12,2,21,8,40.50791111,-111.8945222
432565,2004,4,25,1,9,36,37.05821944,-109.7808361
432566,2004,4,24,7,15,35,38.92854722,-110.4619806
432567,2004,5,1,7,12,10,40.71928889,-111.8445944
432568,2004,5,1,7,7,51,40.72718056,-111.9046167
432569,2004,5,2,1,0,11,41.85543611,-112.4503917
432570,2004,5,3,2,13,19,40.56126389,-111.8984917
432571,2004,5,3,2,20,9,41.76088611,-111.8438861
432572,2004,5,8,7,8,15,37.76282222,-113.0192056
432573,2004,5,9,1,18,17,40.42376111,-112.3810722
432574,2004,5,10,2,12,24,37.31146111,-109.4609083
432575,2004,4,22,5,22,10,40.33472222,-109.6432472
432576,2004,4,6,3,14,23,41.02495833,-111.3510139
432577,2004,5,24,2,5,59,39.65779722,-111.8864278
432578,2004,5,26,4,0,35,37.43897222,-113.6445306
432579,2004,5,28,6,15,23,39.50221111,-110.3984833
432580,2004,5,26,4,11,36,37.10944167,-112.5496417
432581,2004,5,27,5,14,9,40.54583333,-111.8816778
432582,2004,5,27,5,1,51,40.73061111,-113.45545
432583,2004,5,30,1,22,34,40.26636667,-111.6814111
432584,2004,5,22,7,16,22,41.27266389,-112.0263694
432585,2004,6,1,3,12,40,41.07058333,-111.7415111
432586,2004,6,10,5,7,59,38.90411944,-111.6872028
432587,2004,5,21,6,12,33,37.12077222,-113.5418361
432588,2004,6,13,1,19,0,39.35669722,-112.3571056
432589,2004,6,17,5,9,31,41.13191111,-111.1575167
432590,2004,6,18,6,3,17,40.08185556,-111.7061944
432591,2004,6,20,1,15,35,37.11340556,-112.5562944
432592,2004,6,23,4,4,55,38.95739167,-110.2999389
432593,2004,6,23,4,19,50,37.34165833,-113.2751583
432594,2004,6,24,5,17,30,38.94276667,-111.8547694
432595,2004,6,30,4,13,5,40.65002778,-112.2956667
432596,2004,5,20,5,21,30,40.492975,-111.283275
432597,2004,6,27,1,11,40,40.76244167,-111.915275
432598,2004,6,18,6,23,32,41.25413889,-111.9697417
432599,2004,7,1,5,11,10,40.68390278,-111.5368222
432600,2004,7,5,2,18,54,40.73699722,-113.7725611
432601,2004,7,4,1,4,58,40.71369722,-111.4823389
432602,2004,7,8,5,20,45,37.18404167,-113.4140361
432603,2004,7,2,6,5,35,41.82342222,-112.179525
432604,2004,5,18,3,17,30,41.85279444,-111.8317833
432605,2004,7,6,3,6,45,40.70679167,-111.8552639
432606,2004,7,8,5,0,13,40.24430833,-111.6692028
432607,2004,7,5,2,12,31,40.76531944,-111.9320472
432608,2004,7,4,1,13,0,37.65557222,-112.8224528
432609,2004,7,1,5,15,0,41.84825833,-111.3536917
432610,2004,7,3,7,14,32,39.99450278,-111.4965306
432611,2004,6,14,2,16,50,40.03442222,-111.5212722
432612,2004,6,4,6,9,27,40.65599722,-111.8658611
432613,2004,8,1,1,1,49,40.76066389,-111.9156
432614,2004,7,9,6,20,45,41.89448889,-112.5669444
432615,2004,7,10,7,5,30,38.4593,-113.3724472
432616,2004,7,16,6,9,14,40.749275,-112.6844306
432617,2004,7,18,1,2,15,40.19476389,-110.0698389
432618,2004,7,18,1,7,35,38.86736389,-110.7052306
432619,2004,7,19,2,99,99,38.55012222,-109.5163917
432620,2004,7,20,3,9,20,37.95083611,-112.7542694
432621,2004,7,11,1,5,52,40.18046944,-110.6214333
432622,2004,7,22,5,20,35,39.53315,-111.4638333
432623,2004,7,17,7,23,0,40.57881389,-111.8721667
432624,2004,7,27,3,7,8,41.11022222,-111.20335
432625,2004,7,28,4,18,40,39.12869444,-112.2441361
432626,2004,7,31,7,6,0,39.747875,-110.8846056
432627,2004,8,5,5,18,40,39.57582222,-110.6529444
432628,2004,8,3,3,15,2,41.07732222,-111.911025
432629,2004,8,3,3,18,55,40.65676667,-111.9524333
432630,2004,8,4,4,8,0,38.92330556,-110.3764639
432631,2004,8,4,4,15,20,40.638675,-112.0083222
432632,2004,8,6,6,21,49,40.57492222,-112.3856111
432633,2004,8,7,7,12,0,41.74346944,-111.7901222
432634,2004,8,21,7,15,50,37.78756389,-112.9715444
432635,2004,8,20,6,4,42,40.74082778,-113.9248944
432636,2004,8,9,2,13,28,39.53660556,-111.4565722
432637,2004,8,9,2,15,35,37.73294444,-109.4092472
432638,2004,7,27,3,9,20,41.56370278,-112.1702389
432639,2004,4,19,2,20,26,37.33457778,-109.3472694
432640,2004,3,18,5,18,30,40.34381667,-111.6017306
432641,2004,3,2,3,12,10,40.73465278,-111.9388889
432642,2004,8,25,4,8,50,40.67499722,-111.8022861
432643,2004,8,16,2,9,35,38.9312,-109.8710972
432644,2004,8,16,2,17,26,41.29782222,-111.9405583
432645,2004,9,2,5,0,4,40.71024444,-112.0376472
432646,2004,9,14,3,2,30,38.83923889,-112.4753083
432647,2004,9,5,1,6,16,40.26805278,-110.0405583
432648,2004,9,12,1,4,0,40.63993611,-111.3072139
432649,2004,9,11,7,10,0,37.81265556,-112.9302556
432650,2004,9,15,4,12,0,41.23696667,-111.9165417
432651,2004,9,15,4,23,8,40.60445,-111.8069
432652,2004,9,17,6,1,28,40.82060278,-111.9157833
432653,2004,9,17,6,17,35,40.60708889,-112.3570028
432654,2004,6,29,3,20,25,39.37599444,-113.9947889
432655,2004,6,26,7,12,50,39.71911111,-111.8586972
432656,2004,8,13,6,15,26,40.24697222,-111.6998667
432657,2004,10,1,6,17,25,37.83762778,-113.0486639
432658,2004,10,4,2,17,29,40.69798333,-112.060725
432659,2004,10,7,5,6,39,40.66747778,-111.8704444
432660,2004,10,9,7,7,19,38.60296667,-112.553325
432661,2004,10,30,7,17,35,40.99805833,-111.906275
432662,2004,11,3,4,17,50,40.66326944,-111.8383278
432663,2004,11,2,3,14,29,38.27916111,-112.2240111
432664,2004,10,29,6,23,25,39.14632222,-112.2347806
432665,2004,10,22,6,7,37,41.45460833,-112.0387333
432666,2004,10,27,4,15,0,40.21498333,-111.6645333
432667,2004,10,24,1,15,42,40.44472778,-111.3639222
432668,2004,10,17,1,8,50,37.81039444,-113.0506
432669,2004,10,11,2,2,28,40.72435556,-111.7726694
432670,2004,11,6,7,18,33,38.60255278,-112.2437278
432671,2004,11,8,2,15,4,40.33060278,-111.7387944
432672,2004,8,21,7,12,34,40.72527222,-112.5715556
432673,2004,8,22,1,3,35,40.75013333,-112.6970194
432674,2004,8,26,5,18,3,40.61264722,-112.3022444
432675,2004,8,31,3,6,0,38.84071944,-111.0678472
432676,2004,5,11,3,19,0,37.08597778,-113.5360167
432677,2004,6,7,2,16,9,40.616125,-111.9387167
432678,2004,6,22,3,18,30,40.31364444,-111.7021972
432679,2004,6,29,3,5,40,40.70292778,-111.9031972
432680,2004,6,1,3,12,58,40.70602222,-111.9036306
432681,2004,6,14,2,14,0,37.62364722,-112.8224528
432682,2004,6,21,2,18,0,40.62324444,-111.8658806
432683,2004,9,18,7,16,8,40.62311667,-111.7987333
432684,2004,9,21,3,10,21,40.61102222,-111.8906917
432685,2004,9,22,4,8,0,38.95325278,-110.3105028
432686,2004,8,8,1,21,21,40.68875556,-111.9816167
432687,2004,8,9,2,11,14,41.25203056,-111.9780056
432688,2004,8,11,4,23,0,37.73253333,-109.4096139
432689,2004,8,18,4,23,15,41.03141389,-111.9476389
432690,2004,9,1,4,20,30,40.91660556,-111.8912639
432691,2004,9,4,7,9,5,40.7288,-111.7645222
432692,2004,9,6,2,21,21,40.58055833,-111.8901611
432693,2004,9,10,6,15,11,40.68221944,-111.9578556
432694,2004,9,18,7,7,45,40.73973333,-113.8803417
432695,2004,11,26,6,11,35,41.98036389,-111.40545
432696,2004,8,10,3,20,35,38.54217778,-109.5171278
432697,2004,9,6,2,21,41,40.67455,-111.9053806
432698,2004,6,24,5,8,8,40.33725556,-111.7490917
432699,2004,6,26,7,20,6,40.94976667,-111.8912639
432700,2004,10,3,1,14,49,38.903275,-109.3184556
432701,2004,11,8,2,17,56,40.69646944,-112.0749722
432702,2004,10,11,2,8,30,40.95055556,-111.8913639
432703,2004,11,20,7,0,27,40.71274444,-111.8477389
432704,2004,11,27,7,1,20,41.74838333,-111.7344917
432705,2004,11,14,1,5,53,39.13514167,-112.2410972
432706,2004,11,29,2,20,4,40.75739444,-112.7659583
432707,2004,11,29,2,21,35,40.73821389,-113.8255611
432708,2004,12,4,7,2,11,40.75698333,-112.7631694
432709,2004,12,4,7,17,47,40.67441944,-111.8660639
432710,2004,12,10,6,20,40,39.84164722,-112.1373028
432711,2004,8,12,5,9,30,38.4575,-113.2570944
432712,2004,6,21,2,21,34,40.50424722,-111.9004194
432713,2004,8,2,2,23,27,39.66211667,-111.8778528
432714,2004,9,30,5,19,55,41.72572778,-112.0965472
432715,2004,9,18,7,23,22,40.52696667,-111.8711667
432716,2004,9,22,4,19,15,40.08127778,-111.7064111
432717,2004,9,23,5,1,54,37.72835556,-109.4128639
432718,2004,10,20,4,9,4,40.752025,-111.8711917
432719,2004,8,21,7,20,40,41.19966944,-111.9948889
432720,2004,11,6,7,17,41,40.67433056,-111.8092722
432721,2004,11,13,7,15,45,40.70392778,-111.9801222
432722,2004,8,21,7,22,24,40.76111667,-112.7782694
432723,2004,12,19,1,20,49,40.09402222,-111.6942028
432724,2004,9,28,3,16,45,39.62191111,-111.3147361
432725,2004,10,16,7,19,12,40.74076944,-111.9389694
432726,2004,12,20,2,8,22,40.21745833,-111.6669722
432727,2004,12,17,6,5,43,38.9159,-111.7249028
432728,2004,12,14,3,12,30,39.17738611,-112.2071667
432729,2004,12,30,5,19,13,41.21869722,-111.978925
432730,2004,12,28,3,19,38,40.72608333,-112.0077889
432731,2004,12,17,6,20,15,41.23591944,-112.0255972
432732,2004,12,10,6,16,5,40.37313611,-111.808
432733,2004,9,18,7,7,12,40.65316389,-112.04385
432734,2004,5,28,6,19,5,38.66741667,-109.4986056
432735,2004,12,1,4,17,57,41.02993611,-111.9558611
432736,2004,11,20,7,15,25,37.11506944,-113.5960278
432737,2004,11,29,2,7,28,40.53616944,-111.8501472
432738,2004,5,21,6,2,10,40.71238611,-111.8019722
432739,2004,11,5,6,2,50,39.92723611,-111.0738333
432740,2004,11,29,2,18,13,40.15035278,-111.6089833
432741,2004,11,27,7,16,49,40.173575,-110.5895944
432742,2004,9,10,6,11,0,38.545275,-109.5201806
432743,2004,11,13,7,17,48,40.67433611,-111.8598611
432744,2004,8,25,4,10,0,40.72666111,-111.9862833
432745,2004,8,27,6,23,48,41.131475,-112.0260028
432746,2004,9,16,5,14,40,40.15458056,-111.6093139
432747,2004,10,9,7,18,25,40.90775833,-111.8780056
432748,2004,12,27,2,21,9,40.71684167,-111.9536861
432749,2004,10,20,4,20,8,38.89464167,-110.6144639
432750,2004,12,24,6,4,29,39.18225,-112.2040417
432751,2004,12,26,1,5,30,40.71131944,-111.9813194
432752,2004,12,27,2,16,10,41.70005556,-111.8561194
432753,2004,10,24,1,14,0,40.45406667,-111.3736333
432754,2004,9,7,3,13,25,39.6978,-111.9426611
432755,2004,1,1,5,22,10,43.63838333,-72.52511944
432756,2004,1,18,1,10,4,42.85773889,-72.771275
432757,2004,1,19,2,17,46,44.46276389,-73.20781944
432758,2004,1,22,5,4,15,44.17532222,-72.46860278
432759,2004,2,19,5,8,35,43.82689444,-72.53433333
432760,2004,2,21,7,10,16,43.44781667,-72.98934722
432761,2004,2,22,1,20,25,44.50280833,-73.00491667
432762,2004,2,24,3,16,5,44.35064167,-72.77533056
432763,2004,3,21,1,16,40,44.62393333,-72.67641389
432764,2004,3,21,1,17,3,44.56598611,-72.56193611
432765,2004,2,23,2,13,16,44.38851111,-72.94068056
432766,2004,3,4,5,22,40,43.32980278,-73.17396111
432767,2004,3,22,2,15,23,44.64977222,-72.74688333
432768,2004,3,23,3,10,3,43.95616111,-73.11665
432769,2004,4,19,2,10,15,44.41095833,-71.98909722
432770,2004,4,20,3,9,3,42.8675,-72.63399167
432771,2004,4,22,5,18,14,44.52638333,-72.51869167
432772,2004,4,17,7,4,4,42.87738889,-73.26056944
432773,2004,5,9,1,14,20,43.79257778,-72.64927778
432774,2004,5,14,6,19,30,43.99308333,-72.62441667
432775,2004,5,20,5,14,11,43.57613611,-72.38221389
432776,2004,5,19,4,99,99,44.5166,-72.28005278
432777,2004,5,29,7,99,99,42.88729444,-73.11746389
432778,2004,6,6,1,99,99,44.85462778,-72.11688333
432779,2004,6,11,6,0,50,44.66972778,-73.01407778
432780,2004,6,12,7,12,35,44.92972222,-72.96972222
432781,2004,6,13,1,4,42,44.41419167,-72.99391389
432782,2004,6,10,5,22,13,44.91530278,-73.10419167
432783,2004,5,29,7,2,25,44.62615556,-71.96998611
432784,2004,6,5,7,13,16,44.48791944,-73.19644167
432785,2004,6,13,1,18,52,44.31128889,-72.71611944
432786,2004,6,18,6,22,2,44.09201389,-73.09710833
432787,2004,6,19,7,1,49,43.54754444,-73.02278056
432788,2004,6,19,7,14,40,44.47389722,-73.17971389
432789,2004,6,26,7,18,50,43.54591667,-72.40168056
432790,2004,6,30,4,19,22,44.97196944,-73.25585833
432791,2004,7,4,1,11,23,43.60816111,-72.949975
432792,2004,7,5,2,10,9,43.54676667,-72.38516111
432793,2004,7,15,5,8,5,44.72821111,-72.49886944
432794,2004,7,16,6,7,25,44.82804167,-71.97425278
432795,2004,7,17,7,99,99,44.91093611,-72.97369722
432796,2004,7,29,5,9,53,44.979575,-72.34135278
432797,2004,7,24,7,15,18,44.24910556,-72.55209722
432798,2004,8,2,2,19,19,44.361,-73.07404444
432799,2004,8,13,6,17,44,44.55374167,-72.944875
432800,2004,8,24,3,99,99,44.73916944,-72.04666389
432801,2004,8,7,7,23,11,43.39928056,-73.04231667
432802,2004,7,15,5,18,20,44.94687222,-73.15599167
432803,2004,8,8,1,99,99,44.51006389,-72.96584167
432804,2004,8,11,4,15,51,43.66617222,-72.37556389
432805,2004,8,18,4,99,99,44.88204167,-73.02256111
432806,2004,8,17,3,99,99,43.64465,-72.42617222
432807,2004,9,5,1,17,37,44.56194444,-72.03944444
432808,2004,9,9,5,99,99,44.30250833,-72.301675
432809,2004,8,20,6,10,32,44.70294444,-72.560825
432810,2004,8,9,2,20,8,44.99062778,-72.67004722
432811,2004,8,14,7,23,6,44.64185278,-72.70271389
432812,2004,9,21,3,20,9,44.51471111,-72.62248611
432813,2004,7,16,6,0,45,44.20476667,-72.57891389
432814,2004,9,3,6,13,39,43.66806389,-72.80636667
432815,2004,7,5,2,10,0,45.00025,-71.54504722
432816,2004,9,22,4,15,49,43.06396667,-72.69766389
432817,2004,10,16,7,99,99,43.26158889,-72.70010556
432818,2004,10,18,2,14,58,43.07113333,-72.45494444
432819,2004,11,7,1,7,0,43.10594444,-73.09140278
432820,2004,10,6,4,19,0,44.27127778,-73.01990556
432821,2004,10,13,4,19,30,44.48750833,-73.21945278
432822,2004,10,21,5,19,45,44.77335833,-73.04696944
432823,2004,10,14,5,99,99,43.46083333,-73.2425
432824,2004,10,31,1,21,12,44.39914167,-72.01936944
432825,2004,11,13,7,99,99,43.45107778,-73.04515556
432826,2004,11,17,4,17,20,43.47171111,-72.40641389
432827,2004,11,20,7,17,20,44.27055556,-72.45598333
432828,2004,12,2,5,10,5,44.27974722,-72.73643333
432829,2004,12,11,7,10,39,44.46400556,-72.42389167
432830,2004,10,25,2,10,38,43.9846,-73.12579167
432831,2004,11,20,7,13,46,44.58421111,-73.17393333
432832,2004,11,26,6,14,55,44.16089444,-72.44840556
432833,2004,12,14,3,17,49,43.61827222,-72.97410556
432834,2004,12,15,4,11,17,43.85783889,-73.10632778
432835,2004,12,28,3,7,32,43.26285556,-72.43481944
432836,2004,10,8,6,11,7,42.86835833,-72.57808056
432837,2004,11,27,7,18,23,43.08483889,-72.4395
432838,2004,12,31,6,16,20,44.50131389,-72.33214167
432839,2004,1,2,6,20,2,37.33509444,-79.91855556
432840,2004,1,3,7,2,24,37.36519722,-77.572925
432841,2004,1,3,7,17,35,39.13645833,-77.70275
432842,2004,1,5,2,11,32,38.76825833,-77.37362778
432843,2004,1,9,6,19,46,37.04307222,-76.33821667
432844,2004,1,10,7,19,11,36.8943,-81.13115
432845,2004,1,12,2,5,57,38.09949167,-77.989225
432846,2004,1,13,3,3,6,38.70693889,-77.22348611
432847,2004,1,14,4,9,45,37.12113333,-81.87039167
432848,2004,1,13,3,21,31,38.77441944,-77.75418056
432849,2004,1,15,5,9,15,36.96636111,-76.56270833
432850,2004,1,17,7,1,51,38.05786389,-77.34474167
432851,2004,1,17,7,2,35,37.77506667,-77.50611944
432852,2004,1,18,1,15,0,37.38823333,-77.44891944
432853,2004,1,18,1,23,46,37.63427222,-77.27370278
432854,2004,1,18,1,21,50,38.37870278,-78.79788611
432855,2004,1,19,2,18,33,38.65827778,-77.2496
432856,2004,1,21,4,9,45,39.31783611,-78.13034444
432857,2004,1,22,5,20,20,38.37881111,-78.68598611
432858,2004,1,24,7,2,0,38.85489722,-78.27639722
432859,2004,1,17,7,2,56,38.79463333,-77.53497778
432860,2004,1,21,4,21,5,38.791425,-77.63035
432861,2004,1,20,3,7,55,36.60496667,-79.51245
432862,2004,1,27,3,0,38,39.03030278,-77.50794167
432863,2004,1,26,2,17,30,37.95036667,-76.66311111
432864,2004,1,26,2,18,7,36.82085,-82.13628611
432865,2004,1,27,3,23,47,36.70554722,-76.21636944
432866,2004,1,4,1,0,42,38.72768333,-77.13050833
432867,2004,1,12,2,1,40,38.87046111,-78.52816389
432868,2004,1,26,2,21,55,38.77045833,-77.18249167
432869,2004,2,6,6,8,50,38.40564167,-77.51383611
432870,2004,1,31,7,11,46,37.62403333,-77.30912778
432871,2004,1,31,7,23,30,37.63094167,-77.48337778
432872,2004,1,25,1,16,0,39.009875,-77.41732222
432873,2004,1,4,1,17,25,38.91998889,-77.22572778
432874,2004,1,27,3,3,5,39.03717778,-77.52370556
432875,2004,1,31,7,0,4,36.82247778,-76.33301944
432876,2004,2,5,5,6,15,37.14431111,-79.23356667
432877,2004,2,5,5,18,0,36.94664167,-80.94182222
